OBJECTID,INTERSECTION,COUNT_DATE,ST_NAME1,ST_SEGMENT_DIR1,ST_SEGMENT_ADT1,ST_NAME2,ST_SEGMENT_DIR2,ST_SEGMENT_ADT2,ST_NAME3,ST_SEGMENT_DIR3,ST_SEGMENT_ADT3,ST_NAME4,ST_SEGMENT_DIR4,ST_SEGMENT_ADT4,ST_NAME5,ST_SEGMENT_DIR5,ST_SEGMENT_ADT5,INTERSECTION_ADT,YearCount,HyperlinkPDF,GlobalID
2586,N EUGENE ST & W FRIENDLY AVE,1311033600000,EUGENE ST,NORTH,5624,EUGENE ST,SOUTH,7413,,,NA,FRIENDLY AVE,EAST,11489, , ,0,24526,2011,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2011/EUGENE-FRIENDLY2011.pdf,{31B1A760-1216-470C-83A5-86AB64197E00}
2587,N EUGENE ST & LINDSAY ST,1311206400000,EUGENE ST,NORTH,3943,EUGENE ST,SOUTH,5751,,,0,LINDSAY AVE,EAST,2254, , ,0,11948,2011,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2011/EUGENE-LINDSAY2011.pdf,{95514F12-19E5-4C4D-B1B5-827DC6B44935}
2588,EUGENE ST & W MARKET ST,1311033600000,EUGENE ST,NORTH,5308,EUGENE ST,SOUTH,7866,MARKET ST,WEST,13363,,,NA, , ,0,26537,2011,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2011/EUGENE-MARKET2011.pdf,{06887A48-CFC3-48C2-BF56-BA5940815B89}
2589,S EUGENE ST & W WASHINGTON ST,1311638400000,S EUGENE ST,NORTH,5960,S EUGENE ST,SOUTH,6578,W WASHINGTON ST,WEST,2111,W WASHINGTON ST,EAST,5505, , ,0,20154,2011,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2011/EUGENE-WASHINGTON2011.pdf,{F0834CE2-196B-40D1-826B-2BC8DCBCB72E}
2590,FEBRUARY ONE PL & S GREENE ST,1310601600000,GREENE ST,NORTH,4669, ,SOUTH,NA, ,WEST,0, ,EAST,4166, , ,0,4669,2011,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2011/FEBRUARY-GREENE2011.pdf,{E8B5CE08-C04B-4C0D-88B2-AAF464C68A53}
2591,W FISHER AVE & N GREENE ST,1311033600000,GREENE ST,NORTH,370,GREENE ST,SOUTH,514,,,NA,FISHER AVE,EAST,6322, , ,0,7206,2011,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2011/FISHER-GREENE2011.pdf,{E9715EBE-2585-4FCD-A35A-FD18AE9D6881}
2592,W FLORIDA ST & W GATE CITY BLVD,1319673600000,W GATE CITY BLVD,NORTH,10792,W GATE CITY BLVD,SOUTH,11106,W FLORIDA ST,WEST,1926,W FLORIDA ST,EAST,3126, , ,0,26950,2011,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2011/FLORIDA-HIGHPOINT2011.pdf,{824BC9FE-C6B8-41A1-B1A1-72D403C06C08}
2593,FRAZIER RD & GROOMETOWN RD,1315785600000,FRAZIER RD,NORTH,1508,BOWMAN AVE,SOUTH,56,GROOMETOWN RD,WEST,6237,GROOMETOWN RD,EAST,5724, , ,0,13525,2011,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2011/FRAZIER-GROOMETOWN2011.pdf,{EA2CB3DE-8E43-4444-90A6-99AB69AC7BF7}
2594,W FRIENDLY AVE & N GREENE ST,1310428800000,GREENE ST,NORTH,4299, ,,NA,,,NA,FRIENDLY AVE,EAST,10702, , ,0,15001,2011,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2011/FRIENDLY-GREENE2011.pdf,{E29DF52E-311F-4F01-BBE1-97777687A112}
2595,W FRIENDLY AVE & NEW GARDEN RD,1316649600000,NEW GARDEN RD,NORTH,12088,COLLEGE RD,SOUTH,9817,FRIENDLY AVE,WEST,10152,FRIENDLY AVE,EAST,12671, , ,0,44728,2011,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2011/FRIENDLY-NEWGARDEN2011.pdf,{246C395E-9DFA-415B-85D5-CC0650C9D4FD}
2596,GATEWOOD AVE & E WENDOVER AVE,1314835200000,GATEWOOD AVE,NORTH,5590,GATEWOOD AVE,SOUTH,6365,WENDOVER AVE,WEST,10754,WENDOVER AVE,EAST,9517, , ,0,32226,2011,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2011/GATEWOOD-EWENDOVER2011.pdf,{BE04CFF8-F740-4EA8-81A9-1755D9C5EF87}
2597,S GREENE ST & W MARKET ST,1310428800000,GREENE ST,NORTH,3984, ,,NA,W. MARKET ST,WEST,11369,,,NA, , ,0,15353,2011,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2011/GREENE-MARKET2011.pdf,{A1A431F2-1CE6-44CC-8B1A-D2FFF09CF66E}
2598,RANDLEMAN RD & W MEADOWVIEW RD,1343692800000,RANDLEMAN RD,NORTH,11308,RANDLEMAN RD,SOUTH,13201,MEADOWVIEW RD,WEST,4471,MEADOWVIEW RD,EAST,5890, , ,0,26225,2012,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2012/RANDLEMANRD-MEADOWVIEW2012.pdf,{FD00A6B3-AC7B-4B2F-9E62-1008F507C11A}
2599,RANDLEMAN RD & W VANDALIA RD,1355097600000,RANDLEMAN RD,NORTH,11980,RANDLEMAN RD,SOUTH,11888,VANDALIA RD,WEST,5135,VANDALIA RD,EAST,6560, , ,0,35563,2012,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2012/RANDLEMAN-VANDALIA.pdf,{7F899E4F-5C91-460C-B2ED-95A4C010961A}
2600,SAPP RD & W WENDOVER AVE,1329177600000,WENDOVER AVE,NORTH,24378,WENDOVER AVE,SOUTH,20978,SAPP RD,WEST,543,SAPP RD,EAST,3540, , ,0,49439,2012,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2012/SAPPRD-WENDOVER.pdf,{873D5423-9419-4DBC-85F4-5DE4C8B2CC33}
2601,SIXTEENTH ST & SUMMIT AVE,1328140800000,SUMMIT AVE,NORTH,7483,SUMMIT AVE,SOUTH,11143,SIXTEENTH ST,WEST,5741,SIXTEENTH ST,EAST,6923, , ,0,31290,2012,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2012/SIXTEENTH-SUMMIT.pdf,{933ACB48-1290-4356-8C64-1778FAD0F1A2}
2602,S ELM-EUGENE ST & WEBSTER RD,1328140800000,SOUTH ELM-EUGENE ST,NORTH,8982,SOUTH ELM-EUGENE ST,SOUTH,8099,CEDAR CREEK,WEST,1213,WEBSTER RD,EAST,153, , ,0,18447,2012,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2012/SOUTH ELM-EUGENE-WEBSTER.pdf,{0F9CF824-777F-4592-9765-0A5430DCEC8E}
2603,SPRING GARDEN ST & W MARKET RD,1332806400000,MUIRS CHAPEL RD,NORTH,11873,MUIR CHAPEL RD,SOUTH,13383,W. MARKET ST,WEST,18186,W. MARKET ST,EAST,14193, , ,0,57635,2012,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2012/SPRINGGARDEN-MARKET.pdf,{6C2AA020-5D49-4502-BD5D-B2CEFE7EBC08}
2604,SPRING GARDEN ST & TATE ST,1326758400000,TATE ST,NORTH,4703,TATE ST,SOUTH,3668,SPRING GARDEN ST,WEST,6406,SPRING GARDEN ST,EAST,6157, , ,0,20934,2012,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2012/SPRINGGARDEN-TATE.pdf,{7F24C325-C532-4A6C-81D5-0F072FCC82C3}
2605,SPRING GARDEN ST & W WENDOVER AVE WB RAMP,1334102400000,SPRING GARDEN ST EXIT RAMP,NORTH,3666, , ,0,SPRING GARDEN ST,WEST,14675,SPRING GARDEN ST,EAST,13199, , ,0,31540,2012,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2012/Spring_Garden_West_S_60350_04-11-2012[1].pdf,{8C654258-A7FE-473C-9B8D-275449357120}
2606,SPRING GARDEN ST & W WENDOVER AVE EB RAMP  ,1332979200000,SPRING GARDEN ST EXIT RAMP,NORTH,2249, ,SOUTH,0,SPRING GARDEN ST,WEST,16858,SPRING GARDEN ST,EAST,16021, , ,0,35128,2012,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2012/SPRINGGARDEN-EASTR.pdf,{C82E6AFB-10C9-420D-8EAE-35A720609EAD}
2607,THETA ST & STIRLING ST,1352764800000,STIRLING ST,NORTH,1918,STIRLING ST,SOUTH,15,THETA ST,WEST,368,DRIVEWAY,EAST,85, , ,0,2386,2012,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2012/THETA-STIRLING2012.pdf,{4E78BA7C-7032-4735-A72A-8AD48E7F7F9A}
2608,NC 68 HWY & I-40 RAMP,1384214400000,NC 68,NORTH,18252,NC 68 HWY,SOUTH,17224,,,NA,I-40 RAMP,EAST,7903, , ,0,43379,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/NC68HWY-I40RAMP.pdf,{71F271FA-3078-42F2-872F-55B56354C0AC}
2609,AIR HARBOR RD & LAKE BRANDT RD,1383782400000,LAKE BRANDT RD,NORTH,5553,LAKE BRANDT RD,SOUTH,6815,AIR HARBOR RD,WEST,450,AIR HARBOR RD,EAST,3856, , ,0,16674,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/AIRHARBOR-LAKE.pdf,{462C3365-FE89-47E7-954B-CE75D8E45FAF}
2610,ALAMANCE CHURCH RD & WILLOW RD,1376352000000,WILLOW RD,NORTH,1469,WILLOW RD,SOUTH,729,ALAMANCE CHURCH RD,WEST,2981,ALAMANCE CHURCH RD,EAST,3033, , ,0,8212,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/ALAMANCECHURCH-WILLOW.pdf,{724D4A1A-BF0E-4D3F-B968-2F9EDE0CB2B4}
2611,AVONDALE DR & W FRIENDLY AVE,1377734400000,AVONDALE DR,NORTH,1750,AVONDALE DR,SOUTH,614,FRIENDLY AVE,WEST,11918,FRIENDLY AVE,EAST,12798, , ,0,27080,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/AVONDALE-FRIENDLYAVE.pdf,{02C747D6-7D3B-426A-BD30-B7BA5ACF5B64}
2612,S AYCOCK ST & WALKER AVE,1383782400000,AYCOCK ST,NORTH,10302,AYCOCK ST,SOUTH,9240,WALKER AVE,WEST,2516,WALKER AVE,EAST,3163, , ,0,25221,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/AYCOCK-WALKER.pdf,{632861C9-7CB2-4C68-B5A1-0276543D19A5}
2613,BATTLEGROUND AVE & GREENSBORO ACADEMY,1379548800000,BATTLEGROUND AVE,NORTH,10206,BATTLEGROUND AVE,SOUTH,11471,GREENSBORO ACADEMY,WEST,9,APT COMPLEX,EAST,613, , ,0,22299,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BATTLEGROUND-GREENSBOROACAD.pdf,{CDB371F7-518B-4A34-A003-CBF81D2F0FDE}
2614,BATTLEGROUND AVE & HILL ST,1376352000000,BATTLEGROUND AVE,NORTH,NA,BATTLEGROUND AVE,SOUTH,13726,HILL ST,WEST,1344,HILL ST,EAST,875, , ,0,15945,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BATTLEGROUND-HILL.pdf,{F1B04E70-3026-49D2-910B-4AD23673DF94}
2615,BATTLEGROUND AVE & HORSE PEN CREEK RD,1379548800000,BATTLEGROUND AVE,NORTH,10844,BATTLEGROUND AVE,SOUTH,11562,HORSEPEN CREEK RD,WEST,6389,HORSEPEN CREEK RD,EAST,4504, , ,0,33299,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BATTLEGROUND-HORSEPEN.pdf,{4D8E6799-D910-41BC-98A6-0CBF5CBF3441}
2616,BATTLEGROUND AVE & PISGAH CHURCH RD,1379980800000,BATTLEGROUND AVE,NORTH,19368,BATTLEGROUND AVE,SOUTH,14502,PISGAH CHURCH RD,WEST,2622,PISGAH CHURCH RD,EAST,9226, , ,0,45718,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BATTLEGROUND-PISGAHCHURCH.pdf,{CEBC1D3B-8368-481D-8B6F-DB95049717A0}
2617,BATTLEGROUND AVE & BRASSFIELD RD,1379980800000,BATTLEGROUND AVE,NORTH,16631,BATTLEGROUND AVE,SOUTH,13904,BRASSFIELD RD,WEST,2212,SHOPPING CENTER,EAST,5313, , ,0,38060,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BATTLEGROUND-BRASSFIELD.pdf,{20090208-5CE9-4591-A4AB-E69F50A7EEDC}
2618,BAYLOR ST & PISGAH CHURCH RD,1357603200000,BAYLOR ST,NORTH,182,BAYLOR ST,SOUTH,1001,PISGAH CHURCH RD,WEST,10389,PISGAH CHURCH RD,EAST,10225, , ,0,21797,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BAYLOR-PISGAHCHURCH.pdf,{BB6595DB-A1A3-438F-B044-55D0D1FD6439}
2619,BELLEMEADE ST & N ELM ST,1381190400000,N ELM ST,NORTH,4036,N ELM ST,SOUTH,4809,BELLEMEADE ST,WEST,1636,ABE BRENNER PL,EAST,1636, , ,0,11947,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BELLEMEADE-ELMST.pdf,{CBB3F4D9-3B2D-40D2-B14C-1283D77E3DF2}
2620,N BENBOW RD & E MARKET ST,1382486400000,BENBOW RD,NORTH,3940,BENBOW RD,SOUTH,3859,E. MARKET ST,WEST,6226,E. MARKET ST,EAST,6482, , ,0,20507,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BENBOW-EMARKET.pdf,{5EE4310E-3EED-4613-B158-E6E4527EED3E}
2621,BENJAMIN PKWY & W CORNWALLIS DR,1357603200000,BENJAMIN PKWY,NORTH,19378,BENJAMIN PKWY,SOUTH,17946,CORNWALLIS DR,WEST,1893,CORNWALLIS DR,EAST,3601, , ,0,42818,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BENJAMIN-CORNWALLIS.pdf,{6F39ED9F-B8BE-448A-AA70-3E17DF971835}
2622,BENNETT ST & E WASHINGTON ST,1360022400000,DUDLEY ST,NORTH,5035,BENNETT ST,SOUTH,4187,WASHINGTON ST,WEST,1173,WASHINGTON ST,EAST,1886, , ,0,12281,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BENNETT-WASHINGTON.pdf,{BD240F06-480B-4482-9827-DFDFCD4FC66A}
2623,BLUFF RUN DR & LAKE JEANETTE RD,1363219200000,LAKE JEANETTE RD,NORTH,3951,LAKE JEANETTE RD,SOUTH,3805,NEW DEVELOPMENT,WEST,1017,BLUFF RUN DR,EAST,382, , ,0,9200,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BLUFFRUN-LAKEJEANETTE.pdf,{8B849321-7936-4FF5-9A4A-67BB48336222}
2624,BOULEVARD ST & W GATE CITY BLVD,1372118400000,BOULEVARD ST,NORTH,1002, ,SOUTH,0,HIGH POINT RD,WEST,14699,HIGH POINT RD,EAST,14650, , ,0,30351,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BOULEVARDWAY-HIGHPOINTRD.pdf,{F309CD39-8AAD-4196-AE33-C37DBC856473}
2625,BRIDFORD PKWY & EAGLE RD,1377561600000,BRIDFORD PKWY,NORTH,6623,BRIDFORD PKWY,SOUTH,7063,,WEST,0,EAGLE RD,EAST,1480, , ,0,15166,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BRIDFORD-EAGLE2013.pdf,{FAA0DCC0-6068-404B-89A7-220633F05D44}
2626,BURNT POPLAR RD & GALLIMORE DAIRY RD,1384819200000,GALLIMORE DAIRY RD,NORTH,6245,GALLIMORE DAIRY RD,SOUTH,6442,BURNT POPLAR RD,WEST,1247,BURNT POPLAR RD,EAST,1749, , ,0,15683,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BURNTPOPLAR-GALLIMORE.pdf,{D9F41168-A89A-40E9-87A9-D2922850BE05}
2627,BURNT POPLAR RD & SWING RD,1379376000000,SWING RD,NORTH,2415,SWING RD,SOUTH,2356,BURNT POPLAR RD,WEST,1052,BURNT POPLAR RD,EAST,555, , ,0,6378,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/BURNTPOPLAR-SWINGRD.pdf,{370C8556-6B03-4E6D-8FC0-C721BA3AF3B4}
2628,CAMPGROUND & S HOLDEN RD,1364256000000,S. HOLDEN RD,NORTH,6117,S. HOLDEN RD,SOUTH,5729,CAMPGROUND,WEST,287,OFF RAMP,EAST,4206, , ,0,16339,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/CAMPGROUND-HOLDEN.pdf,{0F699FCF-7099-4810-887D-7903ED2A72DD}
2629,S DAVIE ST & FEBRUARY ONE PL,1367452800000,DAVIE ST,NORTH,1370,DAVIE ST,SOUTH,3517,E FEBRUARY ONE PL,WEST,650,,,0, , ,0,5537,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/DAVIE-FEBRUARYONE.pdf,{097B075C-54CE-4DD2-AA72-9DC53A19A51C}
2630,DOLLEY MADISON RD & W FRIENDLY AVE,1361404800000,DOLLEY MADISON RD,NORTH,389,DOLLEY MADISON RD,SOUTH,4285,FRIENDLY AVE,WEST,13364,FRIENDLY AVE,EAST,14863, , ,0,32901,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/DOLLYMADISON-FRIENDLYAVE.pdf,{D4746F3A-9D45-40D0-A021-4D545527A427}
2631,BATTLEGROUND AVE & DRAWBRIDGE PKWY,1379548800000,BATTLEGROUND AVE,NORTH,13084,BATTLEGROUND AVE,SOUTH,13860,DRAWBRIDGE PKWY,WEST,2293,,,0, , ,0,29237,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/DRAWBRIDGEPKWY-BATTLEGROUND.pdf,{152811F3-9674-49D8-A074-505AF6BE6A97}
2632,S ELM-EUGENE ST & E FLORIDA ST,1358812800000,S ELM-EUGENE ST,NORTH,9489,S ELM-EUGENE ST,SOUTH,9244,W FLORIDA ST,WEST,3200,E FLORIDA ST,EAST,5009, , ,0,26942,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/ELMEUGENE-FLORIDAST.pdf,{DACBBC77-3462-4715-86B7-132D7DFAEA2F}
2633,S ELM ST & LEWIS ST,1358812800000,ELM ST,NORTH,3414,ELM ST,SOUTH,2449,LEWIS ST,WEST,112,LEWIS ST,EAST,235, , ,0,6210,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/ELM-LEWIS.pdf,{3F8225C3-71D8-4680-85EC-0DFA25850122}
2634,S ELM-EUGENE ST & ELMSLEY DR,1363564800000,S ELM-EUGENE ST,NORTH,6276,S ELM-EUGENE ST,SOUTH,7306,E. ELMSLEY DR,WEST,5003,W. ELMSLEY DR,EAST,1501, , ,0,20086,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/ELMEUGENE-ELMSLEY.pdf,{C3AFF15F-645C-4B9B-A7D9-0DF29507C131}
2635,FARMINGTON RD & W GATE CITY BLVD,1365552000000, ,NORTH,0,FARMINGTON RD,SOUTH,2600,GATE CITY BLVD,WEST,12487,GATE CITY BLVD,EAST,11692, , ,0,26779,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/FARMINGTON-HIGHPOINTRD.pdf,{3E9F16C2-EF3A-4C59-8E5C-B81C7A67C4CF}
2636,FEBRUARY ONE PL & S ELM ST,1367452800000,ELM ST,NORTH,4331,ELM ST,SOUTH,4084,FEBRUARY ONE PL,WEST,407,FEBRUARY ONE PL,EAST,NA, , ,0,8822,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/ELMST-FEBRUARYONE.pdf,{16D0EE3D-63CC-4CC2-88DE-F19B5BCE1752}
2637,N ELM ST & E FISHER AVE,1380758400000,N. ELM ST,NORTH,6934,N. ELM ST,SOUTH,7009,,,NA,FISHER AVE,EAST,4579, , ,0,18522,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/ELMST-FISHER.pdf,{38C12B00-E93F-47C6-989D-C5F05970A3D6}
2638,FLEMING RD & LEWISTON RD,1361836800000,LEWISTON RD,NORTH,3050,DRIVEWAY SHOPPES,SOUTH,20,FLEMING RD,WEST,5851,FLEMING RD,EAST,5263, , ,0,14184,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/FLEMING-LEWISTON.pdf,{05EECF83-FEA4-478E-9EC9-B079BB6567FC}
2639,W FLORIDA ST & LOVETT ST,1381363200000,S JOSEPHINE BOYD ST,NORTH,3671,AYCOCK ST,SOUTH,2586,FLORIDA ST,WEST,3535,FLORIDA ST,EAST,3409, , ,0,13201,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/FLORIDAST-AYCOCKST.pdf,{882369DD-F859-4C93-BCE7-EB1BA7CAC615}
2640,FLORIDA ST & HARDIE ST,1357776000000,HARDIE ST,NORTH,183,HARDIE ST,SOUTH,750,FLORIDA ST,WEST,3394,FLORIDA ST,EAST,3097, , ,0,7424,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/FLORIDAST-HARDIEST.pdf,{B66B4EDD-9E93-4F8E-9C5B-9682ECFBAECF}
2643,FOUR SEASONS BLVD & VANSTORY ST,1358812800000,FOUR SEASON BLVD,NORTH,3802,FOUR SEASON BLVD,SOUTH,4183,VANSTORY ST,WEST,1315,VANSTORY ST,EAST,3149, , ,0,12449,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/FOURSEASON-VANSTORY.pdf,{5B507C27-81CA-43E8-8C95-BF9D48EF291C}
2644,W FRIENDLY AVE & HOBBS RD,1377734400000,HOBBS RD,NORTH,2085,HOBBS RD,SOUTH,578,FRIENDLY AVE,WEST,12097,FRIENDLY AVE,EAST,11513, , ,0,26273,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/FRIENDLY-HOBBS.pdf,{185745CA-A871-46E8-AE26-DE4D13A08C89}
2645,MUIRS CHAPEL RD & TOWER RD,1378166400000,MUIRS CHAPEL RD,NORTH,6473,MUIRS CHAPEL RD,SOUTH,7239,TOWER RD,WEST,1544,TOWER RD,EAST,1438, , ,0,16694,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/MUIRSCHAPEL-TOWERRD2013.pdf,{43EAD07F-BB7C-4352-B74D-F150B17A4D68}
2646,MURIFIELD DR & OLD OAK RIDGE RD,1365379200000,OLD OAK RIDGE RD,NORTH,6000,OLD OAK RIDGE RD,SOUTH,6672,COLLEGE LAKES DR,WEST,35,MURIFIELD DR,EAST,1324, , ,0,14031,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/MURIFIELD-OLDOAK.pdf,{BAC1A9F4-EF08-4EDD-AF21-61EA6A3AB6E8}
2647,MUIRS CHAPEL RD & W FRIENDLY AVE,1361404800000, ,NORTH,0,MUIRS CHAPEL RD,SOUTH,4991,FRIENDLY AVE,WEST,14576,FRIENDLY AVE,EAST,12975, , ,0,32542,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/FRIENDLY-MUIRSCHAPEL.pdf,{6924F31E-0881-42A1-A52D-3B9BB606C866}
2648,N ELM ST & LAKE JEANETTE RD,1372636800000,N ELM ST,NORTH,5727,N ELM ST,SOUTH,5879,OLD LAKE JEANETTE RD,WEST,2140,DRIVEWAY,EAST,229, , ,0,13975,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/ELMST-OLDLAKEJEANETTERD.pdf,{1B98C5F7-0B46-4C84-8F7A-0B3AF8F02F36}
2649,NORWALK ST & W WENDOVER AVE,1369872000000,NORWALK ST,NORTH,4309,NORWALK ST,SOUTH,3991,WENDOVER AVE,WEST,25710,WENDOVER AVE,EAST,21236, , ,0,55246,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/NORWALK-WENDOVER.pdf,{6292D04E-A2D0-46C9-B52B-C9BCC59840F0}
2650,PATRIOT CT & W CONE BLVD,1377561600000,PATRIOT CT,NORTH,356,DRIVEWAY,SOUTH,319,CONE BLVD,WEST,9270,CONE BLVD,EAST,9066, , ,0,19011,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/CONEBLVD-PATRIOTCT.pdf,{46E2AC67-EBC2-45FB-B3AE-DAB64BCD5DB6}
2651,CHAPMAN CT & SPRING GARDEN ST,1401753600000,CHAPMAN CT,NORTH,45, ,SOUTH,0,SPRING GARDEN ST,WEST,9286,SPRING GARDEN ST,EAST,9454, , ,0,18785,2014,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2014/CHAPMANCT-SPRINGGARDEN.pdf,{4B1479E7-39D2-444E-9EED-234B38A9876C}
2652,N CHURCH ST & E CORNWALLIS DR,1400716800000,CHURCH ST,NORTH,7084,CHURCH ST,SOUTH,9787,CORNWALLIS DR,WEST,6239,CORNWALLIS DR,EAST,4373, , ,0,27483,2014,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2014/CHURCHST-CORNWALLIS.pdf,{5F4F86DE-1231-4D6D-8E3E-F6D994499EF7}
2653,W FRIENDLY AVE & FRIENDLY CENTER RD,1382918400000,FRIENDLY SHOPPES,NORTH,1532, ,SOUTH,0,FRIENDLY AVE,WEST,11926,FRIENDLY AVE,EAST,14331, , ,0,27793,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/FRIENDLY-FRIENDLYCENTER2013.pdf,{10B4E888-806D-4812-9CD3-D1FB2D79E24E}
2654,FRIENDS HOME & W FRIENDLY AVE,1383609600000,FRIENDS HOME,NORTH,515, ,SOUTH,0,FRIENDLY AVE,WEST,8515,FRIENDLY AVE,EAST,8377, , ,0,17407,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/FRIENDSHOME.pdf,{29A40441-DCFE-4B3A-8B42-71009D4FCD27}
2655,HICKORY RIDGE DR & NC 68 HWY,1384214400000,NC 68 HWY N,NORTH,13090,NC 68 HWY S,SOUTH,13139,HICKORY RIDGE DR,WEST,1812,S REGIONAL RD,EAST,2816, , ,0,30857,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/HICKORYRIDGE-NC68.pdf,{D4178ED3-2784-4567-BB8F-CEE2CE997635}
2656,W GATE CITY BLVD & MERRITT DR,1379376000000,MERRITT DR,NORTH,6371,MERRITT DR,SOUTH,2161,HIGH POINT RD,WEST,13790,HIGH POINT RD,EAST,13205, , ,0,35527,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/HIGHPOINTRD-MERRITT.pdf,{8EB79BF3-437B-44B6-9BBF-4A571B0A9E16}
2657,W GATE CITY BLVD & VANSTORY ST,1375747200000,HIGH POINT RD,NORTH,10017,HIGH POINT RD,SOUTH,8765,VANSTORY ST,WEST,238,DIVEWAY,EAST,1459, , ,0,20479,2013,http://gis.greensboro-nc.gov/gisimages/TrafficCounts/newpeak2013/HIGHPOINTRD-VANSTORY.pdf,{82E0D1CF-4A04-4C88-BC6D-DB298573032C}
